mlp
2024-08-18 15:39:36.389729: Remain 1584 Samples, max category conditions [38], timestep  999
2024-08-18 15:40:53.675548: Remain 1584 Samples, max category conditions [38], timestep  134
2024-08-18 15:40:53.763158: Remain 1584 Samples, max category conditions [38], timestep  133
2024-08-18 15:40:53.849753: Remain 1584 Samples, max category conditions [38], timestep  132
2024-08-18 15:40:53.939948: Remain 1584 Samples, max category conditions [38], timestep  131
2024-08-18 15:40:54.026566: Remain 1584 Samples, max category conditions [38], timestep  130
2024-08-18 15:40:54.114148: Remain 1584 Samples, max category conditions [38], timestep  129
2024-08-18 15:40:54.202753: Remain 1584 Samples, max category conditions [38], timestep  128
2024-08-18 15:40:54.289758: Remain 1584 Samples, max category conditions [38], timestep  127
2024-08-18 15:40:54.378398: Remain 1584 Samples, max category conditions [38], timestep  126
2024-08-18 15:40:54.466976: Remain 1584 Samples, max category conditions [38], timestep  125
2024-08-18 15:40:54.553617: Remain 1584 Samples, max category conditions [38], timestep  124
2024-08-18 15:40:54.641159: Remain 1584 Samples, max category conditions [38], timestep  123
2024-08-18 15:40:54.728772: Remain 1584 Samples, max category conditions [38], timestep  122
2024-08-18 15:40:54.816960: Remain 1584 Samples, max category conditions [38], timestep  121
2024-08-18 15:40:54.905078: Remain 1584 Samples, max category conditions [38], timestep  120
2024-08-18 15:40:54.992553: Remain 1584 Samples, max category conditions [38], timestep  119
2024-08-18 15:40:55.080125: Remain 1584 Samples, max category conditions [38], timestep  118
2024-08-18 15:40:55.169738: Remain 1584 Samples, max category conditions [38], timestep  117
2024-08-18 15:40:55.257280: Remain 1584 Samples, max category conditions [38], timestep  116
2024-08-18 15:40:55.344820: Remain 1584 Samples, max category conditions [38], timestep  115
2024-08-18 15:40:55.432398: Remain 1584 Samples, max category conditions [38], timestep  114
2024-08-18 15:40:55.521801: Remain 1584 Samples, max category conditions [38], timestep  113
2024-08-18 15:40:55.609386: Remain 1584 Samples, max category conditions [38], timestep  112
2024-08-18 15:40:55.697394: Remain 1584 Samples, max category conditions [38], timestep  111
2024-08-18 15:40:55.784966: Remain 1584 Samples, max category conditions [38], timestep  110
2024-08-18 15:40:55.872579: Remain 1584 Samples, max category conditions [38], timestep  109
2024-08-18 15:40:55.960208: Remain 1584 Samples, max category conditions [38], timestep  108
2024-08-18 15:40:56.047751: Remain 1584 Samples, max category conditions [38], timestep  107
2024-08-18 15:40:56.134967: Remain 1584 Samples, max category conditions [38], timestep  106
2024-08-18 15:40:56.224543: Remain 1584 Samples, max category conditions [38], timestep  105
2024-08-18 15:40:56.312183: Remain 1584 Samples, max category conditions [38], timestep  104
2024-08-18 15:40:56.400152: Remain 1584 Samples, max category conditions [38], timestep  103
2024-08-18 15:40:56.488794: Remain 1584 Samples, max category conditions [38], timestep  102
2024-08-18 15:40:56.577299: Remain 1584 Samples, max category conditions [38], timestep  101
2024-08-18 15:40:56.665846: Remain 1584 Samples, max category conditions [38], timestep  100
2024-08-18 15:40:56.752390: Remain 1584 Samples, max category conditions [38], timestep   99
2024-08-18 15:40:56.840996: Remain 1584 Samples, max category conditions [38], timestep   98
2024-08-18 15:40:56.928545: Remain 1584 Samples, max category conditions [38], timestep   97
2024-08-18 15:40:57.015087: Remain 1584 Samples, max category conditions [38], timestep   96
2024-08-18 15:40:57.103658: Remain 1584 Samples, max category conditions [38], timestep   95
2024-08-18 15:40:57.190698: Remain 1584 Samples, max category conditions [38], timestep   94
2024-08-18 15:40:57.278234: Remain 1584 Samples, max category conditions [38], timestep   93
2024-08-18 15:40:57.365775: Remain 1584 Samples, max category conditions [38], timestep   92
2024-08-18 15:40:57.453392: Remain 1584 Samples, max category conditions [38], timestep   91
2024-08-18 15:40:57.540999: Remain 1584 Samples, max category conditions [38], timestep   90
2024-08-18 15:40:57.628584: Remain 1584 Samples, max category conditions [38], timestep   89
2024-08-18 15:40:57.716190: Remain 1584 Samples, max category conditions [38], timestep   88
2024-08-18 15:40:57.805772: Remain 1584 Samples, max category conditions [38], timestep   87
2024-08-18 15:40:57.893813: Remain 1584 Samples, max category conditions [38], timestep   86
2024-08-18 15:40:57.981377: Remain 1584 Samples, max category conditions [38], timestep   85
2024-08-18 15:40:58.068916: Remain 1584 Samples, max category conditions [38], timestep   84
2024-08-18 15:40:58.156525: Remain 1584 Samples, max category conditions [38], timestep   83
2024-08-18 15:40:58.243682: Remain 1584 Samples, max category conditions [38], timestep   82
2024-08-18 15:40:58.331291: Remain 1584 Samples, max category conditions [38], timestep   81
2024-08-18 15:40:58.418901: Remain 1584 Samples, max category conditions [38], timestep   80
2024-08-18 15:40:58.507408: Remain 1584 Samples, max category conditions [38], timestep   79
2024-08-18 15:40:58.594479: Remain 1584 Samples, max category conditions [38], timestep   78
2024-08-18 15:40:58.682018: Remain 1584 Samples, max category conditions [38], timestep   77
2024-08-18 15:40:58.771661: Remain 1584 Samples, max category conditions [38], timestep   76
2024-08-18 15:40:58.859275: Remain 1584 Samples, max category conditions [38], timestep   75
2024-08-18 15:40:58.946851: Remain 1584 Samples, max category conditions [38], timestep   74
2024-08-18 15:40:59.034428: Remain 1584 Samples, max category conditions [38], timestep   73
2024-08-18 15:40:59.124069: Remain 1584 Samples, max category conditions [38], timestep   72
2024-08-18 15:40:59.212673: Remain 1584 Samples, max category conditions [38], timestep   71
2024-08-18 15:40:59.299712: Remain 1584 Samples, max category conditions [38], timestep   70
2024-08-18 15:40:59.387288: Remain 1584 Samples, max category conditions [38], timestep   69
2024-08-18 15:40:59.474828: Remain 1584 Samples, max category conditions [38], timestep   68
2024-08-18 15:40:59.562438: Remain 1584 Samples, max category conditions [38], timestep   67
2024-08-18 15:40:59.650018: Remain 1584 Samples, max category conditions [38], timestep   66
2024-08-18 15:40:59.737657: Remain 1584 Samples, max category conditions [38], timestep   65
2024-08-18 15:40:59.826264: Remain 1584 Samples, max category conditions [38], timestep   64
2024-08-18 15:40:59.913877: Remain 1584 Samples, max category conditions [38], timestep   63
2024-08-18 15:41:00.001906: Remain 1584 Samples, max category conditions [38], timestep   62
2024-08-18 15:41:00.091480: Remain 1584 Samples, max category conditions [38], timestep   61
2024-08-18 15:41:00.179800: Remain 1584 Samples, max category conditions [38], timestep   60
2024-08-18 15:41:00.268417: Remain 1584 Samples, max category conditions [38], timestep   59
2024-08-18 15:41:00.359023: Remain 1584 Samples, max category conditions [38], timestep   58
2024-08-18 15:41:00.447633: Remain 1584 Samples, max category conditions [38], timestep   57
2024-08-18 15:41:00.541243: Remain 1584 Samples, max category conditions [38], timestep   56
2024-08-18 15:41:00.629843: Remain 1584 Samples, max category conditions [38], timestep   55
2024-08-18 15:41:00.717207: Remain 1584 Samples, max category conditions [38], timestep   54
2024-08-18 15:41:00.805273: Remain 1584 Samples, max category conditions [38], timestep   53
2024-08-18 15:41:00.892882: Remain 1584 Samples, max category conditions [38], timestep   52
2024-08-18 15:41:00.982452: Remain 1584 Samples, max category conditions [38], timestep   51
2024-08-18 15:41:01.070060: Remain 1584 Samples, max category conditions [38], timestep   50
2024-08-18 15:41:01.157669: Remain 1584 Samples, max category conditions [38], timestep   49
2024-08-18 15:41:01.246211: Remain 1584 Samples, max category conditions [38], timestep   48
2024-08-18 15:41:01.333751: Remain 1584 Samples, max category conditions [38], timestep   47
2024-08-18 15:41:01.422290: Remain 1584 Samples, max category conditions [38], timestep   46
2024-08-18 15:41:01.509904: Remain 1584 Samples, max category conditions [38], timestep   45
2024-08-18 15:41:01.596933: Remain 1584 Samples, max category conditions [38], timestep   44
2024-08-18 15:41:01.686510: Remain 1584 Samples, max category conditions [38], timestep   43
2024-08-18 15:41:01.774086: Remain 1584 Samples, max category conditions [38], timestep   42
2024-08-18 15:41:01.860692: Remain 1584 Samples, max category conditions [38], timestep   41
2024-08-18 15:41:01.948263: Remain 1584 Samples, max category conditions [38], timestep   40
2024-08-18 15:41:02.037874: Remain 1584 Samples, max category conditions [38], timestep   39
2024-08-18 15:41:02.124476: Remain 1584 Samples, max category conditions [38], timestep   38
2024-08-18 15:41:02.213085: Remain 1584 Samples, max category conditions [38], timestep   37
2024-08-18 15:41:02.300091: Remain 1584 Samples, max category conditions [38], timestep   36
2024-08-18 15:41:02.387692: Remain 1584 Samples, max category conditions [38], timestep   35
2024-08-18 15:41:02.475301: Remain 1584 Samples, max category conditions [38], timestep   34
2024-08-18 15:41:02.562905: Remain 1584 Samples, max category conditions [38], timestep   33
2024-08-18 15:41:02.650484: Remain 1584 Samples, max category conditions [38], timestep   32
2024-08-18 15:41:02.739120: Remain 1584 Samples, max category conditions [38], timestep   31
2024-08-18 15:41:02.828661: Remain 1584 Samples, max category conditions [38], timestep   30
2024-08-18 15:41:02.915262: Remain 1584 Samples, max category conditions [38], timestep   29
2024-08-18 15:41:03.004234: Remain 1584 Samples, max category conditions [38], timestep   28
2024-08-18 15:41:03.092680: Remain 1584 Samples, max category conditions [38], timestep   27
2024-08-18 15:41:03.180286: Remain 1584 Samples, max category conditions [38], timestep   26
2024-08-18 15:41:03.267891: Remain 1584 Samples, max category conditions [38], timestep   25
2024-08-18 15:41:03.355497: Remain 1584 Samples, max category conditions [38], timestep   24
2024-08-18 15:41:03.443108: Remain 1584 Samples, max category conditions [38], timestep   23
2024-08-18 15:41:03.530681: Remain 1584 Samples, max category conditions [38], timestep   22
2024-08-18 15:41:03.619300: Remain 1584 Samples, max category conditions [38], timestep   21
2024-08-18 15:41:03.707373: Remain 1584 Samples, max category conditions [38], timestep   20
2024-08-18 15:41:03.794941: Remain 1584 Samples, max category conditions [38], timestep   19
2024-08-18 15:41:03.881550: Remain 1584 Samples, max category conditions [38], timestep   18
2024-08-18 15:41:03.969724: Remain 1584 Samples, max category conditions [38], timestep   17
2024-08-18 15:41:04.058297: Remain 1584 Samples, max category conditions [38], timestep   16
2024-08-18 15:41:04.145904: Remain 1584 Samples, max category conditions [38], timestep   15
2024-08-18 15:41:04.234449: Remain 1584 Samples, max category conditions [38], timestep   14
2024-08-18 15:41:04.321714: Remain 1584 Samples, max category conditions [38], timestep   13
2024-08-18 15:41:04.411291: Remain 1584 Samples, max category conditions [38], timestep   12
2024-08-18 15:41:04.498330: Remain 1584 Samples, max category conditions [38], timestep   11
2024-08-18 15:41:04.585940: Remain 1584 Samples, max category conditions [38], timestep   10
2024-08-18 15:41:04.674547: Remain 1584 Samples, max category conditions [38], timestep    9
2024-08-18 15:41:04.762161: Remain 1584 Samples, max category conditions [38], timestep    8
2024-08-18 15:41:04.849746: Remain 1584 Samples, max category conditions [38], timestep    7
2024-08-18 15:41:04.937349: Remain 1584 Samples, max category conditions [38], timestep    6
2024-08-18 15:41:05.024839: Remain 1584 Samples, max category conditions [38], timestep    5
2024-08-18 15:41:05.112184: Remain 1584 Samples, max category conditions [38], timestep    4
2024-08-18 15:41:05.199258: Remain 1584 Samples, max category conditions [38], timestep    3
2024-08-18 15:41:05.289829: Remain 1584 Samples, max category conditions [38], timestep    2
2024-08-18 15:41:05.377437: Remain 1584 Samples, max category conditions [38], timestep    1
2024-08-18 15:41:05.466047: Remain 1584 Samples, max category conditions [38], timestep    0


2024-08-18 15:41:06.178166: Remain 218 Samples, max category conditions [38], timestep  999
2024-08-18 15:41:06.245778: Remain 218 Samples, max category conditions [38], timestep  998
2024-08-18 15:41:06.477965: Remain 218 Samples, max category conditions [38], timestep  997
2024-08-18 15:41:06.565539: Remain 218 Samples, max category conditions [38], timestep  996
2024-08-18 15:41:06.654145: Remain 218 Samples, max category conditions [38], timestep  995
2024-08-18 15:41:06.743718: Remain 218 Samples, max category conditions [38], timestep  994
2024-08-18 15:41:06.831323: Remain 218 Samples, max category conditions [38], timestep  993
2024-08-18 15:41:06.919865: Remain 218 Samples, max category conditions [38], timestep  992
2024-08-18 15:41:07.006900: Remain 218 Samples, max category conditions [38], timestep  991
